"Term","Section ID","Course Title","Instructor","Max","Status","CU","Meeting","Location","Part of Term","Description","Crosslist","Crosslist Primary","Prerequisites","Corequisites","Division","Departmental Website","Registration","Course (Canvas) URL","Syllabi URL","3 Yr Avg Course Rating"
"202610","OIDD8990064","Independent Study","Hummy Song","1","A","0.5","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990064","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990065","Independent Study","Gad Allon","1","A","0.5","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990065","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990066","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990066","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990067","Independent Study","Gad Allon","1","A","0.5","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990067","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990068","Independent Study","Gad Allon","1","A","0.5","","","Wharton Grad Q2/Q4","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990068","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990070","Independent Study","Serguei Netessine","1","A","1","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990070","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990071","Independent Study","Hummy Song","1","A","0.5","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990071","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990072","Independent Study","Gus Cooney","1","A","1","","","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990072","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990073","Independent Study","Gus Cooney","1","A","1","","","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990073","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990074","Independent Study","Serguei Netessine","1","A","1","","","Fall/Spring 14 Wk","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990074","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
"202610","OIDD8990075","Independent Study","Sergei Savin","1","A","0.5","","","Wharton Grad Full Semester","The course is designed for students who plan to join rapidly growing ventures, who are preparing to scale their own ventures, or who plan to evaluate such ventures through the lens of investors or consultants. THE GOAL OF THIS COURSE is to make strategic scaling decisions that are grounded in operational reality. The course adopts the perspective of the CEO and functional leaders in growing ventures and organizations and explores issues that leaders and managers encounter after a firm achieves product-market fit.","P","OIDD8990075","","","WM","OIDD","Course Match","","https://apps.wharton.upenn.edu/syllabi/?term=202610&course=OIDD8990",""
